Fecha,FT-06017,TT-06017,TIT-06022,PT-06020A,PT-06021,PY-06020A,PDIT-06022A,EZY-06014,EZY-06004,Estado
12/13/2021 9:00,2425.499023,102.1016159,98.55511475,1290.451294,46.84164429,39.47890472,5.47499752,100,100,ON
12/13/2021 10:00,2277.48877,102.3666077,98.78923035,1300.48938,46.84164429,38.46780014,5.031929016,100,100,ON
12/13/2021 11:00,2390.43335,102.4593582,98.90428162,1300.431885,46.84164429,38.9679184,5.353453636,100,100,ON
12/13/2021 12:00,2433.91748,102.6051102,99.13948059,1299.96167,47.96443176,39.46924591,5.419172287,100,100,ON
12/13/2021 13:00,2453.670654,102.7331848,99.20011902,1299.945679,46.93586731,39.46924591,5.453091621,100,100,ON
12/13/2021 14:00,2454.885986,102.7552719,99.22961426,1300.128174,47.91732788,39.46924591,5.530116081,100,100,ON
12/13/2021 15:00,2453.716309,102.7950134,99.27386475,1300.532959,46.71601868,39.46924591,5.436132431,100,100,ON
12/13/2021 16:00,2450.142822,102.8082657,99.27287292,1299.855591,47.43836975,39.46924591,5.382426262,100,100,ON
12/13/2021 17:00,2458.350342,102.8391876,99.32148743,1299.667847,47.47763062,39.46924591,5.338614464,100,100,ON
12/13/2021 18:00,2453.12207,102.8921814,99.33514404,1300.325439,47.46192932,39.46924591,5.303988457,100,100,ON
12/13/2021 19:00,2455.756592,102.9230957,99.45976257,1300.073608,47.46192932,39.46924591,5.364053726,100,100,ON
12/13/2021 20:00,2457.56958,103.07621,99.55493927,1300.249146,47.46192932,39.46924591,5.305401802,100,100,ON
12/13/2021 21:00,2451.899658,103.1689529,99.61855316,1299.542603,47.46192932,39.46924591,5.405039787,100,100,ON
12/13/2021 22:00,2094.343506,103.0055466,99.76296997,1299.949951,47.46192932,36.89106369,4.32528019,100,100,ON
12/13/2021 23:00,1785.338135,103.2042847,99.55780029,1299.935303,46.40195465,33.33686829,3.525353432,100,100,ON
12/14/2021 0:00,1750.2146,103.1424561,99.50827789,1299.470703,46.40195465,32.8337326,3.393209457,100,100,ON
12/14/2021 1:00,1750.2146,103.0982895,99.42401123,1299.633057,46.40195465,32.8337326,3.41511631,100,100,ON
12/14/2021 2:00,1750.2146,103.0452881,99.13375092,1299.414063,46.40195465,32.8337326,3.456101418,100,100,ON
12/14/2021 3:00,1759.233887,102.9790421,99.12809753,1300.036133,46.40195465,33.33655167,3.410876274,100,100,ON
12/14/2021 4:00,1759.233887,102.9657974,99.22592926,1300.036133,46.40195465,33.33655167,3.405929565,100,100,ON
12/14/2021 5:00,1775.157227,103.0187912,99.42747498,1300.036133,46.40195465,33.33655167,3.409462929,100,100,ON
12/14/2021 6:00,1775.157227,102.8465424,98.68121338,1300.036133,46.40195465,33.33655167,3.372716904,100,100,ON
12/14/2021 7:00,1775.157227,102.683136,98.56511688,1300.036133,46.40195465,33.33655167,3.389676094,100,100,ON
12/14/2021 8:00,1775.157227,102.5418091,98.43956757,1300.031616,46.40195465,33.33655167,3.406636238,100,100,ON
12/14/2021 9:00,1801.356567,102.4313965,98.42298126,1300.031616,46.40195465,33.33655167,3.385437012,100,100,ON
12/14/2021 10:00,1801.356567,102.3828049,98.2877655,1299.955322,46.40195465,33.33655167,3.410169601,100,100,ON
12/14/2021 11:00,1801.356567,102.3695602,98.18498993,1299.955322,46.40195465,33.33655167,3.386143684,100,100,ON
12/14/2021 12:00,1767.358276,102.2856445,98.06026459,1300.294922,46.40195465,33.32988358,3.386850357,100,100,ON
12/14/2021 13:00,1788.293701,102.2282257,98.17045593,1300.294922,46.40195465,33.32988358,3.317598343,100,100,ON
12/14/2021 14:00,1792.791748,102.0795364,98.09162903,1300.162476,46.40195465,33.26546478,3.257533073,100,100,ON
12/14/2021 15:00,1897.336426,101.9691238,97.56710815,1299.825684,46.40195465,34.78335953,3.463168144,100,100,ON
12/14/2021 16:00,1832.242798,101.8896255,97.58325195,1299.731812,46.40195465,33.84692001,3.257533073,100,100,ON
12/14/2021 17:00,453.3605042,101.7747879,97.70166016,1308.403076,45.05931854,16,0.360272408,100,100,OA
12/14/2021 18:00,440.0275574,101.0652008,97.25431824,1270.071411,45.05931854,16,0.360272408,100,100,OA
12/14/2021 19:00,0,100.7957916,96.75,1264.57251,46.0721817,0,-0.188794136,100,100,OFF
12/14/2021 20:00,0,100.0155334,96.32688904,1264.612061,46.0721817,0,-0.188794136,100,100,OFF
12/14/2021 21:00,0,98.94819641,95.13430786,1264.612061,46.0721817,0,-0.188794136,100,100,OFF
12/14/2021 22:00,0,97.91178131,95.27050781,1264.74939,45.02791595,0,-0.188794136,100,100,OFF
12/14/2021 23:00,0,96.89744568,95.04647827,1265.592285,45.02791595,0,-0.188794136,100,100,OFF
12/15/2021 0:00,0,96.00235748,94.5242691,1265.394409,45.02791595,0,-0.188794136,100,100,OFF
12/15/2021 1:00,0,95.22504425,94.09325409,1265.359985,45.02791595,0,-0.188794136,100,100,OFF
12/15/2021 2:00,0,94.39177704,93.67472076,1265.359985,45.02791595,0,-0.188794136,100,100,OFF
12/15/2021 3:00,0,93.50553131,93.32134247,1265.359985,45.02791595,0,-0.188794136,100,100,OFF
12/15/2021 4:00,0,92.69877625,92.68644714,1265.370972,45.02791595,0,-0.188794136,100,100,OFF
12/15/2021 5:00,0,91.86109924,92.2938385,1265.59729,45.02791595,0,-0.188794136,100,100,OFF
12/15/2021 6:00,0,91.06759644,91.67432404,1265.530396,45.02791595,0,-0.188794136,100,100,OFF
12/15/2021 7:00,0,90.35211182,91.40812683,1265.595459,45.02791595,0,-0.188794136,100,100,OFF
12/15/2021 8:00,0,89.53652191,90.95826721,1266.68335,45.02791595,0,-0.188794136,100,100,OFF
12/15/2021 9:00,0,88.7783432,90.51649475,1265.862793,45.02791595,0,-0.188794136,100,100,OFF
12/15/2021 10:00,0,88.2527771,90.44700623,1265.588379,43.9365387,0,-0.188794136,100,100,OFF
12/15/2021 11:00,0,87.79050446,90.09175873,1265.588379,44.99650574,0,-0.188794136,100,100,OFF
12/15/2021 12:00,0,87.42393494,90.02092743,1266.593994,43.98364258,0,-0.188794136,100,100,OFF
12/15/2021 13:00,0,86.94400024,89.92534637,1266.152466,45.04361725,0,-0.188794136,100,100,OFF
12/15/2021 14:00,0,86.50675964,89.47564697,1266.152466,45.04361725,0,-0.188794136,100,100,OFF
12/15/2021 15:00,0,86.00917053,89.24961853,1266.39856,45.04361725,0,-0.188794136,100,100,OFF
12/15/2021 16:00,0,85.51451111,89.03703308,1266.14624,45.04361725,0,-0.188794136,100,100,OFF
12/15/2021 17:00,0,84.95066071,88.22211456,1266.14624,45.04361725,0,-0.188794136,100,100,OFF
12/15/2021 18:00,0,84.4250946,87.95264435,1265.505493,45.04361725,0,-0.188794136,100,100,OFF
12/15/2021 19:00,0,83.85241699,87.61412811,1265.505493,45.04361725,0,-0.188794136,100,100,OFF
12/15/2021 20:00,0,83.3577652,87.06456757,1265.505493,45.04361725,0,-0.188794136,100,100,OFF
12/15/2021 21:00,0,82.78065491,86.39928436,1265.505493,45.04361725,0,-0.188794136,100,100,OFF
12/15/2021 22:00,0,82.30809021,86.16687012,1265.505493,45.04361725,0,-0.188794136,100,100,OFF
12/15/2021 23:00,0,81.72657776,85.98106384,1265.317139,45.04361725,0,-0.188794136,100,100,OFF
12/16/2021 0:00,0,81.28050232,85.36199188,1265.317139,45.04361725,0,-0.188794136,100,100,OFF
12/16/2021 1:00,0,80.68132019,85.07711792,1265.311768,45.04361725,0,-0.188794136,100,100,OFF
12/16/2021 2:00,0,80.25291443,84.61739349,1264.378174,45.04361725,0,-0.188794136,100,100,OFF
12/16/2021 3:00,0,79.67140198,83.9692688,1264.386963,45.04361725,0,-0.188794136,100,100,OFF
12/16/2021 4:00,0,79.26066589,83.83583832,1264.386963,45.04361725,0,-0.188794136,100,100,OFF
12/16/2021 5:00,0,78.75423431,83.50241089,1264.386963,45.04361725,0,-0.188794136,100,100,OFF
12/16/2021 6:00,0,78.29932404,83.15328979,1263.236572,45.04361725,0,-0.188794136,100,100,OFF
12/16/2021 7:00,0,77.75756073,82.98607635,1264.292114,45.04361725,0,-0.188794136,100,100,OFF
12/16/2021 8:00,0,77.36448669,82.93768311,1263.206177,45.04361725,0,-0.188794136,100,100,OFF
12/16/2021 9:00,0,76.89339447,82.65753174,1269.80188,45.04361725,0,-0.188794136,100,100,OFF
12/16/2021 10:00,1687.899414,94.84424591,90.29789734,1300.63208,47.06149292,32.47081375,3.940155983,100,100,ON
12/16/2021 11:00,1927.244751,97.01865387,93.04907227,1299.843506,47.06149292,35.0556488,4.054633141,100,100,ON
12/16/2021 12:00,1897.60498,97.52655792,93.38528442,1299.818726,47.06149292,35.0556488,3.846171379,100,100,ON
12/16/2021 13:00,1893.626343,96.63441467,92.78108978,1299.818726,47.06149292,34.53409195,3.946516037,100,100,ON
12/16/2021 14:00,1920.266602,97.60606384,93.14231873,1299.868774,47.06149292,35.04944229,3.968421936,100,100,ON
12/16/2021 15:00,1930.796509,97.65022278,93.51165009,1299.868774,47.03794098,35.04944229,3.971248627,100,100,ON
12/16/2021 16:00,1931.195557,97.8401413,93.87689209,1299.65564,47.03794098,35.04944229,3.933089256,100,100,ON
12/16/2021 17:00,1922.965576,97.7076416,93.40766907,1299.700806,47.03794098,35.04944229,3.98538208,100,100,ON
12/16/2021 18:00,1937.720581,97.83130646,93.61376953,1299.652222,47.03794098,35.04944229,3.927436829,100,100,ON
12/16/2021 19:00,1944.612305,97.46031189,92.98361206,1299.89856,47.03794098,35.04944229,4.116818428,100,100,ON
12/16/2021 20:00,1933.073486,97.60164642,93.27804565,1299.414429,47.03794098,35.04944229,4.097032547,100,100,ON
12/16/2021 21:00,1952.996704,97.74739075,93.0362854,1299.810913,47.03794098,35.04944229,4.06240654,100,100,ON
12/16/2021 22:00,1944.415527,97.79155731,93.11184692,1299.773438,47.03794098,35.04944229,4.075832367,100,100,ON
12/16/2021 23:00,1946.003052,97.64139557,92.94773865,1299.833252,47.03794098,35.04944229,4.119645119,100,100,ON
12/17/2021 0:00,1976.250366,97.50006104,92.77745056,1299.959717,47.03794098,35.57476044,4.173350334,100,100,ON
12/17/2021 1:00,1982.088623,97.6546402,92.8704834,1299.786499,47.03794098,36.09141541,4.200202942,100,100,ON
12/17/2021 2:00,1985.118774,97.73855591,93.73720551,1299.786499,47.03794098,36.09141541,4.293480873,100,100,ON
12/17/2021 3:00,1966.202271,97.5442276,92.49066925,1299.706909,47.03794098,35.54295731,4.210803032,100,100,ON
12/17/2021 4:00,1984.998291,97.48239899,92.46658325,1299.604492,47.03794098,36.0438118,4.220695496,100,100,ON
12/17/2021 5:00,1981.055054,97.62814331,92.43826294,1299.578247,47.03794098,36.0438118,4.316800117,100,100,ON
12/17/2021 6:00,1985.641724,97.55747986,92.34993744,1299.866699,47.03794098,36.0438118,4.337999344,100,100,ON
12/17/2021 7:00,2001.342773,97.87547302,93.26959991,1299.866699,47.03794098,36.0438118,4.382518768,100,100,ON
12/17/2021 8:00,1956.146851,98.25823212,93.46655273,1299.829224,47.03794098,35.53816605,4.179710388,100,100,ON
12/17/2021 9:00,1988.926025,98.07273865,92.69107819,1299.981445,47.03794098,36.10952377,4.353546143,100,100,ON
12/17/2021 10:00,1968.412964,98.17432404,92.35333252,1300.067627,47.03794098,35.61865997,4.353546143,100,100,ON
12/17/2021 11:00,1928.846436,98.13015747,92.31726837,1300.067627,47.03794098,35.10903549,4.35637188,100,100,ON
12/17/2021 12:00,1919.852905,98.05949402,92.23580933,1300.067627,47.03794098,35.10903549,4.275107384,100,100,ON
12/17/2021 13:00,1892.34729,97.45000458,92.54298401,1300.067627,47.03009033,35.10903549,4.281467438,100,100,ON
12/17/2021 14:00,1925.040039,97.56925201,93.16022491,1300.067627,47.02223206,35.10903549,4.340119362,100,100,ON
12/17/2021 15:00,1906.808716,97.85191345,93.4287262,1300.067627,47.02223206,35.10903549,4.272280693,100,100,ON
12/17/2021 16:00,1907.472778,98.19198608,93.57931519,1300.067627,47.02223206,35.10903549,4.320333481,100,100,ON
12/17/2021 17:00,1903.532471,98.37306213,94.03086853,1300.067627,47.02223206,35.10903549,4.336585999,100,100,ON
12/17/2021 18:00,1976.290527,98.12132263,93.99090576,1300.111572,47.02223206,35.67124176,4.522435188,100,100,ON
12/17/2021 19:00,1949.900269,98.27590179,93.68840027,1300.157349,47.02223206,35.16805649,4.431983948,100,100,ON
12/17/2021 20:00,1825.989136,98.27148438,93.63246155,1300.328857,47.02223206,34.6652298,4.220695496,100,100,ON
12/17/2021 21:00,1820.104126,98.20082092,93.70906067,1300.375977,47.02223206,34.66691971,4.287827492,100,100,ON
12/17/2021 22:00,1874.148682,98.13456726,93.70291138,1299.703979,47.02223206,34.66691971,4.382518768,100,100,ON
12/17/2021 23:00,1873.606934,98.11248779,93.80711365,1299.645386,47.02223206,34.66691971,4.407958031,100,100,ON
12/18/2021 0:00,956.8676147,97.80332947,93.95295715,1299.662354,47.02223206,23.82564163,1.885220528,100,100,OA
12/18/2021 1:00,351.9945679,97.71647644,94.46153259,1299.498657,45.92300415,14.53156948,0.463442802,100,100,OA
12/18/2021 2:00,0,97.30573273,94.32432556,1300.216919,45.92300415,8.929646492,-0.208580017,100,100,OA
12/18/2021 3:00,0,96.56816864,93.72421265,1300.184082,45.92300415,1.785324335,-0.208580017,100,100,OA
12/18/2021 4:00,0,95.73049927,92.64172363,1300.184082,45.92300415,1.281675339,-0.208580017,100,100,OA
12/18/2021 5:00,0,94.86632538,91.67017365,1300.359497,45.92300415,0,-0.208580017,100,100,OFF
12/18/2021 6:00,0,93.89614868,91.66553497,1299.158203,45.92300415,0,-0.208580017,100,100,OFF
12/18/2021 7:00,0,92.97014618,91.16266632,1299.158203,45.92300415,0,-0.208580017,100,100,OFF
12/18/2021 8:00,0,92.05738831,90.52880096,1299.16687,45.92300415,0,-0.208580017,100,100,OFF
12/18/2021 9:00,0,91.37282562,90.36908722,1298.827515,45.92300415,0,-0.208580017,100,100,OFF
12/18/2021 10:00,0,90.64556885,90.70614624,1284.474121,44.87873077,0,-0.208580017,100,100,OFF
12/18/2021 11:00,0,89.92713928,91.24744415,1280.397705,44.87873077,0,-0.208580017,100,100,OFF
12/18/2021 12:00,0,89.27790833,91.88400269,1273.909302,45.89945221,0,-0.208580017,100,100,OFF
12/18/2021 13:00,0,88.57714081,90.85099792,1268.515625,44.87088013,0,-0.208580017,100,100,OFF
12/18/2021 14:00,0,88.02213287,90.53785706,1263.522095,44.87088013,0,-0.208580017,100,100,OFF
12/18/2021 15:00,0,87.48773193,90.50141144,1258.923584,44.87088013,0,-0.208580017,100,100,OFF
12/18/2021 16:00,0,86.79579926,90.50045013,1255.512207,44.87088013,0,-0.208580017,100,100,OFF
12/18/2021 17:00,0,86.13674927,89.63008881,1260.63208,44.87088013,0,-0.208580017,100,100,OFF
12/18/2021 18:00,0,85.57142639,89.25828552,1260.63208,44.87088013,0,-0.208580017,100,100,OFF
12/18/2021 19:00,0,84.90600586,88.94158936,1261.550293,44.87088013,0,-0.208580017,100,100,OFF
12/18/2021 20:00,0,84.24941254,88.91049957,1261.550293,44.87088013,0,-0.208580017,100,100,OFF
12/18/2021 21:00,0,83.74150848,88.85570526,1261.550293,44.87088013,0,-0.208580017,100,100,OFF
12/18/2021 22:00,0,83.10699463,88.47428894,1261.550293,44.87088013,0,-0.208580017,100,100,OFF
12/18/2021 23:00,0,82.63883972,88.30951691,1261.550293,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 0:00,0,82.02641296,87.96988678,1261.550293,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 1:00,0,81.55825806,87.5510025,1261.550293,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 2:00,0,80.99440765,87.30578613,1261.550293,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 3:00,0,80.5085907,86.92478943,1261.756104,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 4:00,0,79.96682739,86.62585449,1261.756104,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 5:00,0,79.53842163,86.34677124,1261.792969,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 6:00,0,78.98781586,85.94746399,1262.163574,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 7:00,0,78.59033203,85.97392273,1262.163574,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 8:00,0,78.06623077,87.49121094,1252.378296,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 9:00,0,77.73498535,89.54072571,1247.147461,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 10:00,0,77.46115875,89.16966248,1218.494507,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 11:00,0,77.13581848,88.47856903,1134.285645,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 12:00,0,76.88407135,88.6402359,1231.266113,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 13:00,0,76.61466217,88.70233154,1220.993042,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 14:00,0,76.24514008,88.50614929,1208.765991,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 15:00,0,75.94039917,88.44308472,1195.527222,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 16:00,0,75.66214752,88.38400269,1191.21875,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 17:00,0,75.27056122,88.14346313,1188.909424,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 18:00,0,74.96139526,87.29563141,1196.076538,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 19:00,0,74.59923553,86.8140564,1195.030518,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 20:00,0,74.20321655,86.85571289,1195.82959,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 21:00,0,73.88964844,86.71289063,1195.82959,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 22:00,0,73.58930969,86.58399963,1195.801514,44.87088013,0,-0.208580017,100,100,OFF
12/19/2021 23:00,0,73.18447113,86.39102173,1195.858643,44.87088013,0,-0.208580017,100,100,OFF
12/20/2021 0:00,0,72.88414001,86.04145813,1195.858643,44.87088013,0,-0.208580017,100,100,OFF
12/20/2021 1:00,0,72.57939911,85.71469879,1195.858643,44.87088013,0,-0.208580017,100,100,OFF
12/20/2021 2:00,0,72.21429443,85.46874237,1195.858643,44.87088013,0,-0.208580017,100,100,OFF
12/20/2021 3:00,0,71.94487762,85.1230545,1195.858643,44.87088013,0,-0.208580017,100,100,OFF
12/20/2021 4:00,0,71.63572693,84.78994751,1195.838013,44.87088013,0,-0.208580017,100,100,OFF
12/20/2021 5:00,0,71.27945709,84.4066925,1196.599731,44.87088013,0,-0.208580017,100,100,OFF
12/20/2021 6:00,0,71.02770996,84.09385681,1196.599731,44.87088013,0,-0.208580017,100,100,OFF
12/20/2021 7:00,0,70.76713562,83.79878998,1196.599731,44.87088013,0,-0.208580017,100,100,OFF
12/20/2021 8:00,0,70.52864075,85.33829498,1187.339844,44.87088013,0,-0.208580017,100,100,OFF
12/20/2021 9:00,0,70.19887543,88.01747131,1184.224121,44.87088013,0,-0.208580017,100,100,OFF
12/20/2021 10:00,0,70.10170746,87.78923035,1182.141357,44.87088013,0,-0.208580017,100,100,OFF
12/20/2021 11:00,0,69.97362518,87.34562683,1185.588623,44.87088013,0,-0.208580017,100,100,OFF
12/20/2021 12:00,0,69.8367157,87.39122009,1318.65979,44.87088013,0,-0.208580017,100,100,OFF
12/20/2021 13:00,2398.165039,92.13591003,88.54784393,1150.010132,48.44338226,28.25377846,2.858276367,100,100,ON
12/20/2021 14:00,2111.246826,92.93088531,88.27542114,1149.699341,46.99082947,38.97544098,5.415638924,100,100,ON
12/20/2021 15:00,0,92.82930756,89.2940979,1397.937988,45.56182861,0,-0.207873344,100,100,OFF
12/20/2021 16:00,1823.495972,93.79064178,89.51843262,1329.86731,46.59039307,34.611763,4.842546463,100,100,ON
12/20/2021 17:00,2171.237305,94.03355408,88.98545837,1309.460327,48.01939392,37.8760376,5.807122231,100,100,ON
12/20/2021 18:00,2228.663818,94.4693222,88.53889465,1310.249023,46.8102417,38.38915253,5.812775612,100,100,ON
12/20/2021 19:00,2243.779053,94.44282532,89.69267273,1310.249023,46.8102417,38.43271637,5.870720863,100,100,ON
12/20/2021 20:00,2262.246582,94.16899872,89.99285889,1320.147827,46.8102417,38.33252716,6.048089981,100,100,ON
12/20/2021 21:00,2287.238281,93.32248688,89.83822632,1320.068726,46.8102417,38.83487701,6.239592075,100,100,ON
12/20/2021 22:00,2301.080566,92.89408112,89.71676636,1320.068726,46.8102417,38.83487701,6.314496517,100,100,ON
12/20/2021 23:00,2305.383545,93.92314148,90.03559113,1320.068726,47.85450745,38.83487701,6.300363541,100,100,ON
12/21/2021 0:00,2319.038574,93.45939636,89.98931122,1320.068726,47.85450745,38.83487701,6.248778343,100,100,ON
12/21/2021 1:00,2329.39502,93.49473572,89.8372345,1320.068726,47.85450745,38.83487701,6.357602119,100,100,ON
12/21/2021 2:00,2341.771973,93.43731689,90.06259155,1319.7948,47.85450745,38.83487701,6.384454727,100,100,ON
12/21/2021 3:00,2355.04541,93.45056915,89.89043427,1319.400024,47.85450745,39.33519745,6.431093693,100,100,ON
12/21/2021 4:00,2366.207031,93.53448486,89.90826416,1319.436279,47.85450745,39.33519745,6.424734116,100,100,ON
12/21/2021 5:00,2389.959229,93.69347382,90.24005127,1319.957275,47.85450745,39.33519745,6.510238647,100,100,ON
12/21/2021 6:00,2385.275146,93.98938751,90.465271,1320.271729,47.85450745,39.33519745,6.462893009,100,100,ON
12/21/2021 7:00,2348.901855,93.7950592,90.588974,1320.614868,47.85450745,39.33519745,6.226165295,100,100,ON
12/21/2021 8:00,2124.761475,94.82264709,91.006073,1319.864746,47.85450745,37.21334457,5.62551403,100,100,ON
12/21/2021 9:00,2134.01123,94.16899872,91.08289337,1299.717773,47.85450745,37.5209198,5.571102142,100,100,ON
12/21/2021 10:00,1996.475342,94.59740448,91.07662964,1299.388184,46.78668976,36.51416779,5.210003853,100,100,ON
12/21/2021 11:00,1926.960327,94.71665192,91.05402374,1299.973511,46.78668976,36.00089264,5.024862289,100,100,ON
12/21/2021 12:00,1890.120239,94.80498505,91.21964264,1299.973511,46.78668976,35.5008316,4.954903603,100,100,ON
12/21/2021 13:00,1894.55957,94.73432159,91.02262878,1300.081665,46.78668976,35.01495743,4.946424484,100,100,ON
12/21/2021 14:00,1868.965088,94.7122345,91.08198547,1300.081665,46.78668976,35.01495743,4.86303997,100,100,ON
12/21/2021 15:00,979.9367676,94.01883698,91.06011963,1320.011353,46.57469177,24.75193787,2.345955849,100,100,OA
12/21/2021 16:00,268.7759094,94.79173279,90.56593323,1319.890747,45.53826904,12.67531681,0.389951706,100,100,OA
12/21/2021 17:00,0,94.13808441,90.45966339,1320.032471,45.53826904,9.115879059,-0.150634766,100,100,OA
12/21/2021 18:00,688.5114136,93.65814972,90.34657288,1289.985107,45.53826904,21.5922718,1.784170151,100,100,OA
12/21/2021 19:00,1631.590454,94.08213806,90.12772369,1289.767578,46.55899048,32.38302612,4.322453499,100,100,ON
12/21/2021 20:00,623.9559937,94.53556824,90.14832306,1331.991821,45.96226501,20,1.379966736,100,100,OA
12/21/2021 21:00,0,94.03650665,90.01747894,1330.754028,45.96226501,10,-0.007184982,100,100,OA
12/21/2021 22:00,0,93.38432312,88.98898315,1336.733032,44.85517883,0,-0.207873344,100,100,OFF
12/21/2021 23:00,0,92.73066711,88.22990417,1337.313965,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 0:00,0,91.85766602,88.17894745,1337.313965,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 1:00,0,90.92724609,88.13307953,1336.403564,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 2:00,0,90.0100708,88.16098785,1336.831787,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 3:00,0,89.17681885,87.87770081,1336.831787,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 4:00,0,88.38330841,87.5349884,1336.831787,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 5:00,0,87.67665863,87.04682922,1336.831787,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 6:00,0,86.93173981,86.57518768,1336.831787,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 7:00,0,86.16471863,86.44975281,1336.838135,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 8:00,0,85.42862701,85.86001587,1335.834229,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 9:00,0,84.83240509,85.75506592,1335.922485,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 10:00,0,84.18463135,85.42259216,1335.922485,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 11:00,0,83.66789246,85.25971985,1335.877197,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 12:00,0,83.09963226,85.14537811,1335.877197,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 13:00,0,82.69773102,84.95630646,1335.188721,44.85517883,0,-0.207873344,100,100,OFF
12/22/2021 14:00,0,82.22662354,84.79618073,1335.188721,43.82661438,0,-0.207873344,100,100,OFF
12/22/2021 15:00,0,81.91305542,84.67634583,1335.188721,44.83162689,0,-0.207873344,100,100,OFF
12/22/2021 16:00,0,81.56414795,84.51984406,1335.050415,44.83162689,0,-0.207873344,100,100,OFF
12/22/2021 17:00,0,81.15488434,84.17529297,1335.050415,44.83162689,0,-0.207873344,100,100,OFF
12/22/2021 18:00,0,80.73972321,83.94573975,1335.050415,44.83162689,0,-0.207873344,100,100,OFF
12/22/2021 19:00,0,80.21121216,83.64707184,1335.039673,44.83162689,0,-0.207873344,100,100,OFF
12/22/2021 20:00,0,79.7386322,83.34036255,1334.956665,44.83162689,0,-0.207873344,100,100,OFF
12/22/2021 21:00,0,79.2277832,82.75658417,1334.766479,44.83162689,0,-0.207873344,100,100,OFF
12/22/2021 22:00,0,78.8347168,82.64845276,1334.766479,44.83162689,0,-0.207873344,100,100,OFF
12/22/2021 23:00,0,78.30620575,82.51052094,1333.934204,44.83162689,0,-0.207873344,100,100,OFF
12/23/2021 0:00,0,77.89546204,82.14753723,1333.934204,44.83162689,0,-0.207873344,100,100,OFF
12/23/2021 1:00,0,77.38460541,81.73044586,1333.934204,44.83162689,0,-0.207873344,100,100,OFF
12/23/2021 2:00,0,76.99153137,81.49003601,1333.934204,44.83162689,0,-0.207873344,100,100,OFF
12/23/2021 3:00,0,76.56755066,81.32142639,1333.934204,44.83162689,0,-0.207873344,100,100,OFF
12/23/2021 4:00,0,76.10970306,81.07917786,1333.934204,44.83162689,0,-0.207873344,100,100,OFF
12/23/2021 5:00,0,75.71221161,80.83384705,1333.934204,44.83162689,0,-0.207873344,100,100,OFF
12/23/2021 6:00,0,75.22785187,80.61714172,1332.970337,44.83162689,0,-0.207873344,100,100,OFF
12/23/2021 7:00,0,74.83478546,80.46547699,1333.005005,44.83162689,0,-0.207873344,100,100,OFF
12/23/2021 8:00,0,74.32393646,80.1599884,1333.772583,44.83162689,0,-0.207873344,100,100,OFF
12/23/2021 9:00,0,73.99269867,80.02438354,1332.708984,44.83162689,0,-0.207873344,100,100,OFF
12/23/2021 10:00,0,73.75862122,79.97305298,1333.075195,44.83162689,0,-0.207873344,100,100,OFF
12/23/2021 11:00,0,73.61286926,80.01763153,1332.719849,43.81876373,0,-0.207873344,100,100,OFF
12/23/2021 12:00,0,73.53778839,80.09288788,1332.894531,44.87088013,0,-0.207873344,100,100,OFF
12/23/2021 13:00,0,73.37142944,80.12804413,1333.257935,44.87088013,0,-0.207873344,100,100,OFF
12/23/2021 14:00,0,73.32284546,80.16809082,1332.228882,44.87088013,0,-0.207873344,100,100,OFF
